order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivered_date,region,returned,return_reason,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,delivery_lead_time,is_returned,price_bucket,high_discount,is_cod,return_probability
O115312,C16884,P230222,Electronics,234.04,0.1,2,Credit Card,2024-03-23,2024-03-27,Central,Yes,Not as described,421.27,9.71,40.84,66,Female,4,1,Low,0,0,0.07509652860330665
O115317,C14477,P223565,Home,135.73,0.0,3,Debit Card,2025-01-16,2025-01-24,East,No,Not Returned,407.19,9.35,104.66,23,Female,8,0,Low,0,0,0.07408510840560709
O115322,C15369,P242024,Electronics,453.64,0.0,1,Credit Card,2023-10-22,2023-10-29,East,No,Not Returned,453.64,10.56,43.88,27,Male,7,0,Low,0,0,0.094720543980282
O115345,C13131,P218574,Electronics,503.84,0.0,1,PayPal,2024-07-17,2024-07-21,North,No,Not Returned,503.84,10.53,49.93,53,Male,4,0,Medium,0,0,0.08651790482348401
O115347,C17634,P205189,Electronics,776.14,0.15,3,UPI,2025-07-18,2025-07-21,Central,No,Not Returned,1979.16,11.75,225.75,35,Male,3,0,Medium,0,0,0.07283536687573043
O115350,C14801,P236242,Electronics,111.33,0.0,2,Debit Card,2023-09-20,2023-09-29,East,No,Not Returned,222.66,9.28,17.44,58,Female,9,0,Low,0,0,0.0866302119628262
O115351,C10233,P211972,Electronics,583.02,0.3,1,Wallet,2025-07-16,2025-07-22,West,No,Not Returned,408.11,8.64,40.33,57,Female,6,0,Medium,1,0,0.0732849965645984
O115379,C16769,P234873,Electronics,483.41,0.0,2,UPI,2024-12-01,2024-12-04,North,No,Not Returned,966.82,10.39,105.63,54,Female,3,0,Low,0,0,0.07555213532215664
O115420,C17408,P218693,Electronics,775.62,0.05,1,Credit Card,2025-04-17,2025-04-23,East,No,Not Returned,736.84,9.76,78.66,40,Female,6,0,Medium,0,0,0.08474446828715902
O115423,C14258,P226640,Electronics,631.2,0.0,1,PayPal,2025-05-29,2025-06-04,East,No,Not Returned,631.2,10.14,65.6,63,Male,6,0,Medium,0,0,0.08832896007819946
O115436,C17330,P217229,Sports,59.02,0.0,4,Credit Card,2023-12-19,2023-12-23,West,No,Not Returned,236.08,9.8,61.02,43,Female,4,0,Low,0,0,0.0726058539222736
O115437,C17145,P225268,Home,278.66,0.05,1,COD,2025-02-08,2025-02-14,South,No,Not Returned,264.73,10.31,63.81,43,Female,6,0,Low,0,1,0.07452264732618101
O115475,C11504,P247516,Home,552.51,0.1,1,PayPal,2024-11-27,2024-12-02,South,No,Not Returned,497.26,9.89,129.34,49,Male,5,0,Medium,0,0,0.07274949550519953
O115487,C12688,P228170,Electronics,278.88,0.0,2,Debit Card,2025-08-10,2025-08-14,South,No,Not Returned,557.76,9.38,57.55,52,Female,4,0,Low,0,0,0.0731227642167439
O115490,C10756,P234945,Electronics,1021.53,0.0,1,UPI,2023-11-26,2023-12-01,West,No,Not Returned,1021.53,10.01,112.57,23,Male,5,0,Medium,0,0,0.08478581253658887
O115510,C10965,P230788,Electronics,208.13,0.05,5,UPI,2024-08-04,2024-08-09,North,No,Not Returned,988.62,10.81,107.82,59,Male,5,0,Low,0,0,0.07799017054908365
O115517,C13765,P203250,Sports,427.63,0.0,1,Credit Card,2024-03-11,2024-03-16,South,No,Not Returned,427.63,10.62,117.67,63,Male,5,0,Low,0,0,0.07957893608166769
O115530,C15430,P240706,Electronics,267.2,0.0,4,Credit Card,2024-09-16,2024-09-21,East,No,Not Returned,1068.8,11.18,117.08,44,Male,5,0,Low,0,0,0.0815605674104159
O115532,C11692,P232302,Electronics,633.6,0.0,1,Debit Card,2024-11-22,2024-11-27,East,No,Not Returned,633.6,10.28,65.75,49,Male,5,0,Medium,0,0,0.08696524239143742
O115535,C10658,P218517,Electronics,308.26,0.0,4,Debit Card,2025-07-21,2025-07-24,North,No,Not Returned,1233.04,11.94,136.02,31,Female,3,0,Low,0,0,0.08099252447185834
O115540,C10549,P206137,Electronics,365.6,0.05,1,Debit Card,2025-08-06,2025-08-11,South,No,Not Returned,347.32,9.99,31.69,33,Male,5,0,Low,0,0,0.08373669515024806
O115557,C10755,P217496,Electronics,286.23,0.05,1,Credit Card,2024-08-12,2024-08-17,West,No,Not Returned,271.92,9.44,23.19,67,Female,5,0,Low,0,0,0.07920906791141101
O115561,C15724,P238886,Electronics,960.16,0.0,1,UPI,2025-07-16,2025-07-22,South,No,Not Returned,960.16,9.91,105.31,26,Female,6,0,Medium,0,0,0.0864415851454876
O115562,C11835,P231873,Electronics,1184.63,0.1,1,Credit Card,2024-01-11,2024-01-16,West,No,Not Returned,1066.17,10.06,117.88,25,Male,5,0,Medium,0,0,0.08516002888297505
O115577,C15789,P216762,Electronics,776.92,0.0,1,Credit Card,2023-11-05,2023-11-10,East,No,Not Returned,776.92,10.22,83.01,48,Female,5,0,Medium,0,0,0.08649258391125796
O115579,C17930,P201932,Electronics,430.62,0.0,1,UPI,2025-02-05,2025-02-10,South,No,Not Returned,430.62,8.63,43.04,47,Female,5,0,Low,0,0,0.07376616530858066
O115585,C11912,P226047,Electronics,476.82,0.0,2,Credit Card,2024-10-12,2024-10-17,East,No,Not Returned,953.64,9.97,104.47,41,Male,5,0,Low,0,0,0.07698464271509174
O115589,C12409,P237782,Electronics,406.66,0.0,1,Credit Card,2024-04-14,2024-04-18,South,No,Not Returned,406.66,9.75,39.05,24,Female,4,0,Low,0,0,0.08006079241989919
O115609,C15557,P249616,Electronics,367.84,0.05,1,Credit Card,2024-06-03,2024-06-08,Central,No,Not Returned,349.45,8.82,33.11,39,Female,5,0,Low,0,0,0.0745389779744681
O115625,C11458,P239449,Electronics,515.79,0.0,3,Credit Card,2025-06-08,2025-06-15,South,No,Not Returned,1547.37,10.38,175.3,24,Female,7,0,Medium,0,0,0.07655632190894492
O115639,C14087,P213582,Electronics,502.55,0.0,2,Debit Card,2023-10-04,2023-10-09,South,No,Not Returned,1005.1,9.43,111.18,22,Female,5,0,Medium,0,0,0.07258815485030007
O115658,C12722,P204149,Electronics,499.18,0.0,1,Credit Card,2024-03-07,2024-03-13,West,No,Not Returned,499.18,9.79,50.11,24,Female,6,0,Low,0,0,0.08529402011752273
O115660,C15109,P236188,Electronics,941.13,0.1,1,PayPal,2024-01-13,2024-01-21,South,No,Not Returned,847.02,9.99,91.65,59,Female,8,0,Medium,0,0,0.09185883270109707
O115663,C15319,P203212,Electronics,94.1,0.0,1,Debit Card,2024-10-26,2024-10-30,North,No,Not Returned,94.1,9.31,1.98,39,Male,4,0,Low,0,0,0.07655003178966732
O115664,C12949,P248415,Electronics,382.78,0.0,1,Credit Card,2025-07-10,2025-07-16,Central,No,Not Returned,382.78,8.18,37.75,58,Female,6,0,Low,0,0,0.07263992135537299
O115668,C14587,P247697,Electronics,208.22,0.05,3,Credit Card,2023-11-29,2023-12-04,Central,No,Not Returned,593.43,11.69,59.52,45,Male,5,0,Low,0,0,0.09169715978314472
O115699,C10493,P210277,Fashion,139.92,0.0,1,Debit Card,2024-07-22,2024-07-28,South,No,Not Returned,139.92,8.92,40.05,26,Female,6,0,Low,0,0,0.07424147135651914
O115702,C16999,P203669,Home,122.74,0.0,1,Wallet,2023-11-16,2023-11-23,East,No,Not Returned,122.74,8.36,26.01,56,Female,7,0,Low,0,0,0.07377958696035229
O115705,C12970,P244390,Electronics,312.04,0.0,1,PayPal,2024-06-02,2024-06-08,East,No,Not Returned,312.04,8.15,29.29,20,Male,6,0,Low,0,0,0.07240493718732363
O115706,C10011,P216588,Electronics,246.56,0.0,3,PayPal,2024-03-16,2024-03-21,East,No,Not Returned,739.68,9.58,79.18,18,Female,5,0,Low,0,0,0.07375677070700819
O115731,C15688,P241014,Electronics,534.22,0.05,1,Wallet,2024-01-29,2024-02-03,East,No,Not Returned,507.51,9.0,51.9,57,Female,5,0,Medium,0,0,0.07605408320847112
O115734,C13083,P213018,Sports,246.79,0.2,1,Debit Card,2025-07-22,2025-07-28,South,No,Not Returned,197.43,10.49,48.74,53,Female,6,0,Low,0,0,0.08315145002264353
O115747,C17958,P249437,Electronics,478.37,0.15,3,Credit Card,2023-11-18,2023-11-24,East,No,Not Returned,1219.84,11.7,134.68,31,Female,6,0,Low,0,0,0.08640819119974967
O115751,C17805,P236603,Electronics,456.9,0.1,1,Credit Card,2023-11-04,2023-11-10,East,No,Not Returned,411.21,10.36,38.99,28,Male,6,0,Low,0,0,0.088884987360626
O115767,C11377,P200118,Home,168.42,0.0,1,Debit Card,2024-07-21,2024-07-28,West,No,Not Returned,168.42,9.45,37.71,63,Female,7,0,Low,0,0,0.08130610863033583
O115773,C15756,P217875,Home,281.78,0.05,2,Debit Card,2024-09-29,2024-10-02,Central,No,Not Returned,535.38,12.08,137.83,22,Female,3,0,Low,0,0,0.08049772615871861
O115784,C16185,P230937,Electronics,571.8,0.0,1,UPI,2024-04-28,2024-05-02,South,No,Not Returned,571.8,10.42,58.2,20,Female,4,0,Medium,0,0,0.08560194682369865
O115786,C17864,P247283,Sports,194.08,0.05,1,Debit Card,2023-09-12,2023-09-17,South,No,Not Returned,184.38,9.35,45.96,45,Male,5,0,Low,0,0,0.07437140494357795
O115794,C15064,P205273,Electronics,317.78,0.0,2,UPI,2024-05-19,2024-05-27,East,No,Not Returned,635.56,11.27,65.0,61,Female,8,0,Low,0,0,0.09843695211369684
O115809,C14303,P216982,Electronics,761.38,0.0,4,COD,2023-12-23,2023-12-28,Central,No,Not Returned,3045.52,13.91,351.55,29,Male,5,0,Medium,0,1,0.07238504521564273
O115820,C11660,P224495,Electronics,382.47,0.05,1,Credit Card,2025-01-20,2025-01-24,North,Yes,Missing/Wrong item,363.35,9.37,34.23,52,Female,4,1,Low,0,0,0.07645335522496297
O115821,C17867,P237932,Electronics,409.61,0.0,1,Credit Card,2025-02-26,2025-03-05,East,No,Not Returned,409.61,10.66,38.49,60,Female,7,0,Low,0,0,0.09563809481828545
O115845,C17693,P209565,Sports,322.46,0.0,1,Credit Card,2024-11-06,2024-11-11,North,No,Not Returned,322.46,9.66,87.08,37,Male,5,0,Low,0,0,0.07450221946685055
O115866,C13478,P219789,Electronics,1030.34,0.2,1,Credit Card,2024-08-09,2024-08-18,East,No,Not Returned,824.27,9.1,89.81,37,Female,9,0,Medium,0,0,0.08648748853339455
O115868,C14692,P240463,Home,117.55,0.0,1,Debit Card,2025-08-13,2025-08-20,East,No,Not Returned,117.55,8.77,24.14,53,Female,7,0,Low,0,0,0.07696501749695217
O115878,C12682,P213366,Electronics,1068.15,0.1,2,Credit Card,2024-07-19,2024-07-25,East,No,Not Returned,1922.67,11.49,219.23,68,Male,6,0,Medium,0,0,0.08398323693129973
O115881,C15180,P226928,Electronics,191.08,0.0,1,Debit Card,2025-02-07,2025-02-14,South,No,Not Returned,191.08,8.89,14.04,18,Male,7,0,Low,0,0,0.08027264409802065
O115889,C15636,P233339,Electronics,198.58,0.1,1,Credit Card,2024-03-06,2024-03-12,East,No,Not Returned,178.72,8.38,13.07,53,Female,6,0,Low,0,0,0.07259577730339134
O115890,C14541,P219973,Electronics,246.86,0.0,1,Credit Card,2024-09-25,2024-09-30,East,No,Not Returned,246.86,8.47,21.15,43,Male,5,0,Low,0,0,0.07254923682791976
O115921,C14926,P211913,Electronics,389.2,0.0,1,UPI,2024-03-22,2024-03-26,Central,No,Not Returned,389.2,9.29,37.41,24,Female,4,0,Low,0,0,0.0764727829682251
O115928,C12179,P202922,Electronics,503.16,0.05,2,Debit Card,2023-10-03,2023-10-09,East,Yes,Not as described,956.0,10.06,104.66,39,Female,6,1,Medium,0,0,0.07944452911659368
O115936,C13170,P220837,Beauty,62.76,0.05,3,Wallet,2023-11-06,2023-11-13,West,No,Not Returned,178.87,9.68,70.81,32,Female,7,0,Low,0,0,0.07638625683195414
O115945,C14276,P249594,Electronics,387.43,0.0,2,Debit Card,2024-03-15,2024-03-21,South,No,Not Returned,774.86,9.85,83.13,50,Female,6,0,Low,0,0,0.0796856927959087
O115964,C14675,P200025,Sports,412.0,0.05,1,Debit Card,2024-08-04,2024-08-09,West,No,Not Returned,391.4,10.17,107.25,43,Female,5,0,Low,0,0,0.07627441961086302
O115986,C12296,P214453,Electronics,132.92,0.0,1,UPI,2024-04-18,2024-04-24,East,No,Not Returned,132.92,8.57,7.38,60,Female,6,0,Low,0,0,0.07546615053491135
O116005,C16981,P208396,Electronics,428.86,0.05,1,UPI,2024-10-24,2024-10-29,South,No,Not Returned,407.42,9.84,39.05,48,Male,5,0,Low,0,0,0.08256893906630315
O116006,C15392,P207347,Electronics,325.27,0.2,1,Debit Card,2025-02-01,2025-02-08,East,No,Not Returned,260.22,10.16,21.07,42,Female,7,0,Low,0,0,0.08795156860881542
O116016,C12775,P231041,Home,328.07,0.0,1,Credit Card,2024-07-25,2024-07-29,Central,No,Not Returned,328.07,9.59,82.27,25,Male,4,0,Low,0,0,0.07245028187011057
O116023,C12527,P202137,Electronics,693.21,0.05,2,Debit Card,2024-07-11,2024-07-16,Central,No,Not Returned,1317.1,11.22,146.83,21,Male,5,0,Medium,0,0,0.0838216162201794
O116025,C10890,P224508,Electronics,170.49,0.0,1,Credit Card,2025-08-12,2025-08-16,South,No,Not Returned,170.49,9.02,11.44,44,Male,4,0,Low,0,0,0.07438334045628163
O116034,C11389,P212722,Electronics,540.25,0.0,1,Credit Card,2023-09-21,2023-09-27,East,No,Not Returned,540.25,10.32,54.51,52,Female,6,0,Medium,0,0,0.08987989874208133
O116038,C10318,P213310,Toys,36.17,0.0,4,Debit Card,2025-08-09,2025-08-14,East,No,Not Returned,144.68,10.24,47.63,50,Male,5,0,Low,0,0,0.07943173322914421
O116050,C11275,P220635,Electronics,482.46,0.15,1,Credit Card,2024-07-15,2024-07-20,East,Yes,Defective,410.09,9.77,39.44,28,Female,5,1,Low,0,0,0.08087909206829214
O116052,C10400,P200013,Grocery,37.29,0.0,3,Credit Card,2024-10-22,2024-10-28,East,No,Not Returned,111.87,8.71,0.24,50,Female,6,0,Low,0,0,0.07595998703757781
O116057,C12770,P202169,Electronics,374.63,0.0,5,Debit Card,2025-03-15,2025-03-19,Central,Yes,No longer needed,1873.15,11.96,212.82,33,Female,4,1,Low,0,0,0.07494170191456781
O116064,C12556,P232948,Electronics,699.81,0.1,2,Credit Card,2024-12-23,2024-12-28,Central,No,Not Returned,1259.66,9.91,141.25,19,Female,5,0,Medium,0,0,0.07360434506681658
O116143,C14747,P229107,Electronics,513.79,0.0,1,Debit Card,2025-03-19,2025-03-23,West,Yes,Not as described,513.79,9.57,52.08,44,Male,4,1,Medium,0,0,0.07866907124621106
O116144,C12223,P226287,Electronics,515.36,0.0,1,UPI,2025-08-23,2025-08-28,West,No,Not Returned,515.36,8.63,53.21,59,Female,5,0,Medium,0,0,0.0737868956624376
O116145,C16046,P215014,Electronics,548.42,0.0,1,Wallet,2024-02-14,2024-02-21,East,No,Not Returned,548.42,9.04,56.77,69,Male,7,0,Medium,0,0,0.0815736118765573
O116148,C12494,P217467,Electronics,419.4,0.3,1,Credit Card,2023-12-30,2024-01-03,South,No,Not Returned,293.58,9.43,25.8,45,Female,4,0,Low,1,0,0.07398161291772029
O116155,C15352,P249925,Electronics,364.8,0.0,4,Debit Card,2025-06-26,2025-06-30,West,No,Not Returned,1459.2,10.83,164.27,62,Male,4,0,Low,0,0,0.07232101028756696
O116173,C10784,P239210,Sports,150.0,0.15,1,Credit Card,2024-03-30,2024-04-06,East,No,Not Returned,127.5,8.63,29.62,28,Female,7,0,Low,0,0,0.07307686495532768
O116185,C12693,P232199,Electronics,687.96,0.0,1,UPI,2025-04-28,2025-05-03,Central,No,Not Returned,687.96,9.15,73.41,37,Female,5,0,Medium,0,0,0.07776244335528246
O116190,C16859,P228985,Electronics,197.76,0.05,4,COD,2024-11-13,2024-11-17,North,No,Not Returned,751.49,11.12,79.06,23,Male,4,0,Low,0,1,0.07304552334044113
O116193,C15929,P201321,Electronics,148.52,0.15,3,Debit Card,2024-12-21,2024-12-26,South,No,Not Returned,378.73,9.34,36.11,20,Male,5,0,Low,0,0,0.07304954643659096
O116194,C17692,P214810,Electronics,235.61,0.15,1,Credit Card,2024-08-01,2024-08-06,North,No,Not Returned,200.27,9.0,15.03,56,Male,5,0,Low,0,0,0.07431706313089045
O116198,C13529,P213518,Electronics,484.09,0.2,1,Credit Card,2025-06-24,2025-06-28,West,No,Not Returned,387.27,9.5,36.97,59,Male,4,0,Low,0,0,0.07588713268592143
O116201,C10675,P200164,Home,79.56,0.15,1,PayPal,2025-02-12,2025-02-18,East,No,Not Returned,67.63,8.69,10.25,25,Female,6,0,Low,0,0,0.07258904600989935
O116204,C15188,P236118,Electronics,1017.5,0.05,1,Debit Card,2025-07-14,2025-07-19,East,No,Not Returned,966.62,9.09,106.9,40,Other,5,0,Medium,0,0,0.07721976190787914
O116250,C12617,P240013,Electronics,484.91,0.0,1,UPI,2024-08-25,2024-08-29,North,No,Not Returned,484.91,9.35,48.84,63,Female,4,0,Low,0,0,0.07695568931274688
O116253,C14442,P211731,Electronics,180.12,0.0,4,PayPal,2024-01-23,2024-01-27,West,No,Not Returned,720.48,10.49,75.97,18,Male,4,0,Low,0,0,0.07768145675870831
O116268,C14759,P249257,Electronics,818.35,0.0,1,Wallet,2025-03-20,2025-03-24,Central,No,Not Returned,818.35,9.99,88.21,44,Male,4,0,Medium,0,0,0.08210322057441134
O116281,C12217,P200765,Home,177.45,0.0,1,PayPal,2024-07-27,2024-08-02,West,No,Not Returned,177.45,9.04,40.65,31,Male,6,0,Low,0,0,0.07560162964907598
O116286,C10583,P229501,Electronics,1526.32,0.3,1,COD,2025-03-20,2025-03-25,Central,No,Not Returned,1068.42,10.63,117.58,52,Male,5,0,Medium,1,1,0.08229383306991474
O116313,C11421,P206984,Electronics,115.24,0.0,1,Debit Card,2023-10-25,2023-10-31,East,No,Not Returned,115.24,8.16,5.67,49,Male,6,0,Low,0,0,0.07242915289978694
O116323,C10837,P214462,Sports,169.63,0.1,4,Debit Card,2025-03-10,2025-03-18,East,No,Not Returned,610.67,10.87,172.33,38,Male,8,0,Low,0,0,0.07590734805213398
O116331,C14952,P248040,Electronics,292.96,0.0,1,Debit Card,2023-11-20,2023-11-24,North,No,Not Returned,292.96,9.59,25.57,19,Female,4,0,Low,0,0,0.07876682121408611
O116340,C14516,P220178,Electronics,908.98,0.1,1,Credit Card,2024-01-16,2024-01-20,South,Yes,No longer needed,818.08,10.49,87.68,29,Female,4,1,Medium,0,0,0.08575132514508453
O116341,C12260,P219275,Electronics,959.03,0.0,2,Credit Card,2024-08-08,2024-08-15,South,No,Not Returned,1918.06,11.62,218.55,54,Male,7,0,Medium,0,0,0.08790135905467612
O116357,C12845,P237538,Electronics,274.31,0.05,1,Debit Card,2024-02-04,2024-02-09,East,No,Not Returned,260.59,8.58,22.69,19,Other,5,0,Low,0,0,0.07268190601275792
O116368,C12967,P221185,Electronics,425.26,0.0,2,Credit Card,2025-03-22,2025-03-27,Central,No,Not Returned,850.52,9.79,92.27,36,Female,5,0,Low,0,0,0.07635138684195275
O116373,C12577,P214589,Electronics,715.3,0.15,1,COD,2023-10-24,2023-10-30,South,No,Not Returned,608.0,9.49,63.47,60,Male,6,0,Medium,0,1,0.07313457288435747
O116384,C13093,P244527,Sports,88.33,0.15,3,Debit Card,2023-10-21,2023-10-26,South,No,Not Returned,225.24,9.73,57.84,64,Female,5,0,Low,0,0,0.07246184050960995
O116385,C12219,P207087,Electronics,529.52,0.0,1,PayPal,2025-01-04,2025-01-08,West,No,Not Returned,529.52,10.53,53.01,23,Male,4,0,Medium,0,0,0.0865254386922557
O116402,C13183,P246207,Sports,266.71,0.05,1,Credit Card,2025-03-19,2025-03-23,North,Yes,Defective,253.37,10.6,65.41,63,Female,4,1,Low,0,0,0.08024873864964642
O116404,C17843,P222229,Electronics,344.29,0.05,2,Credit Card,2024-12-29,2025-01-02,West,No,Not Returned,654.15,9.59,68.91,63,Female,4,0,Low,0,0,0.07337076908252592
O116414,C16581,P218306,Home,76.62,0.0,2,Credit Card,2024-10-17,2024-10-21,West,No,Not Returned,153.24,9.36,33.55,31,Male,4,0,Low,0,0,0.07289787679281919
O116435,C10754,P208696,Electronics,841.9,0.05,2,Credit Card,2024-03-29,2024-04-02,North,No,Not Returned,1599.61,11.02,180.93,65,Male,4,0,Medium,0,0,0.07781061710424668
O116438,C16690,P209595,Sports,79.56,0.0,1,Debit Card,2025-05-04,2025-05-13,West,No,Not Returned,79.56,8.3,15.57,27,Female,9,0,Low,0,0,0.07848387773916712
O116450,C12984,P226634,Electronics,217.83,0.3,2,PayPal,2024-12-05,2024-12-08,North,No,Not Returned,304.96,10.2,26.4,61,Male,3,0,Low,1,0,0.0744056364558792
O116469,C13231,P233797,Electronics,1942.94,0.05,1,Wallet,2024-07-30,2024-08-03,South,No,Not Returned,1845.79,13.12,208.37,35,Male,4,0,Medium,0,0,0.11257739946156356
O116476,C15044,P207755,Electronics,847.35,0.0,1,Debit Card,2025-04-19,2025-04-22,North,No,Not Returned,847.35,10.79,90.89,19,Male,3,0,Medium,0,0,0.08629239516797245
O116496,C12604,P204317,Electronics,443.1,0.0,1,Debit Card,2024-12-15,2024-12-18,North,No,Not Returned,443.1,10.77,42.4,40,Male,3,0,Low,0,0,0.08600759599464397
O116497,C13688,P242379,Electronics,784.18,0.05,1,COD,2024-05-04,2024-05-12,South,Yes,Slow delivery,744.97,9.52,79.88,40,Male,8,1,Medium,0,1,0.07870587184084726
O116518,C17410,P248032,Electronics,693.89,0.0,1,Credit Card,2024-11-24,2024-12-01,East,No,Not Returned,693.89,11.22,72.05,41,Male,7,0,Medium,0,0,0.10109166865939126
O116519,C17734,P249014,Electronics,569.96,0.1,1,Debit Card,2025-07-12,2025-07-17,West,No,Not Returned,512.96,8.57,52.99,40,Female,5,0,Medium,0,0,0.07241871372468567
O116525,C16840,P245443,Electronics,388.58,0.0,1,Debit Card,2025-09-01,2025-09-05,West,No,Not Returned,388.58,10.61,36.02,56,Male,4,0,Low,0,0,0.08717009163531433
O116537,C15616,P242265,Electronics,952.09,0.0,1,Credit Card,2023-10-29,2023-11-02,South,No,Not Returned,952.09,9.99,104.26,43,Female,4,0,Medium,0,0,0.08213940079568997
O116539,C12550,P218803,Electronics,336.17,0.05,1,Debit Card,2024-07-09,2024-07-13,South,Yes,Defective,319.36,9.33,28.99,32,Male,4,1,Low,0,0,0.0761036017895377
O116551,C11413,P209236,Electronics,389.33,0.0,1,Debit Card,2025-04-09,2025-04-14,West,No,Not Returned,389.33,10.36,36.36,43,Male,5,0,Low,0,0,0.08758314528181058
O116555,C11041,P218251,Electronics,405.15,0.0,1,Credit Card,2025-02-19,2025-02-23,Central,No,Not Returned,405.15,9.2,39.42,32,Female,4,0,Low,0,0,0.07579230407426549
O116559,C17980,P225187,Electronics,257.55,0.0,4,Credit Card,2024-04-10,2024-04-15,North,No,Not Returned,1030.2,9.98,113.64,38,Female,5,0,Low,0,0,0.07276431566635841
O116586,C12759,P205224,Electronics,1443.56,0.1,1,Credit Card,2025-04-13,2025-04-18,Central,No,Not Returned,1299.2,9.42,146.48,48,Female,5,0,Medium,0,0,0.0803908374996238
O116594,C17740,P235401,Electronics,885.14,0.15,1,Debit Card,2023-12-26,2023-12-30,South,No,Not Returned,752.37,10.51,79.77,52,Male,4,0,Medium,0,0,0.08558711096238467
O116603,C11779,P248995,Electronics,426.04,0.0,1,Debit Card,2025-04-12,2025-04-17,West,Yes,Not as described,426.04,9.42,41.7,57,Male,5,1,Low,0,0,0.07981184273111713
O116616,C17631,P236345,Grocery,42.03,0.0,1,Credit Card,2024-09-03,2024-09-10,East,No,Not Returned,42.03,7.82,-4.46,43,Female,7,0,Low,0,0,0.07230148189140063
O116633,C17345,P220141,Electronics,1086.53,0.15,1,Credit Card,2024-10-28,2024-10-31,Central,Yes,Defective,923.55,9.59,101.24,62,Female,3,1,Medium,0,0,0.07632618751874137
O116635,C12999,P201284,Home,369.43,0.0,1,Debit Card,2025-04-01,2025-04-08,North,No,Not Returned,369.43,10.93,92.51,30,Male,7,0,Low,0,0,0.08951118786731199
O116639,C17403,P200903,Electronics,230.97,0.0,2,Wallet,2024-05-13,2024-05-18,East,No,Not Returned,461.94,10.9,44.53,61,Female,5,0,Low,0,0,0.08838145887118855
O116648,C12372,P231359,Electronics,392.37,0.0,2,UPI,2025-01-31,2025-02-03,Central,Yes,No longer needed,784.74,10.38,83.79,36,Male,3,1,Low,0,0,0.07677926580302066
O116653,C14214,P218970,Electronics,197.33,0.0,1,Credit Card,2024-02-02,2024-02-05,North,No,Not Returned,197.33,9.86,13.82,65,Male,3,0,Low,0,0,0.07852379859543888
O116664,C15635,P235287,Electronics,902.68,0.2,3,Wallet,2023-12-17,2023-12-22,Central,No,Not Returned,2166.43,11.87,248.1,68,Male,5,0,Medium,0,0,0.07645181511617281
O116667,C11511,P241614,Electronics,261.68,0.15,2,UPI,2025-08-12,2025-08-16,North,No,Not Returned,444.86,10.79,42.59,61,Male,4,0,Low,0,0,0.08270409960476406
O116675,C10292,P216175,Electronics,653.3,0.05,1,Credit Card,2024-07-23,2024-07-27,South,No,Not Returned,620.63,10.17,64.31,69,Male,4,0,Medium,0,0,0.08306951901617765
O116688,C11943,P236900,Electronics,414.48,0.0,4,Credit Card,2025-04-17,2025-04-21,North,No,Not Returned,1657.92,11.6,187.35,55,Female,4,0,Low,0,0,0.07592286536070599
O116691,C16629,P210615,Toys,102.89,0.05,2,Debit Card,2024-11-09,2024-11-15,North,No,Not Returned,195.49,10.37,67.83,35,Male,6,0,Low,0,0,0.08034002770003033
O116699,C10975,P231468,Electronics,431.76,0.0,1,COD,2023-10-20,2023-10-25,West,No,Not Returned,431.76,10.56,41.25,64,Male,5,0,Low,0,1,0.0801139854367385
O116700,C11075,P208691,Electronics,460.5,0.05,2,Credit Card,2024-06-28,2024-07-02,Central,No,Not Returned,874.95,9.91,95.08,49,Female,4,0,Low,0,0,0.07428310000499852
O116705,C15340,P203704,Electronics,610.3,0.05,1,Credit Card,2024-02-27,2024-03-04,South,No,Not Returned,579.78,9.82,59.75,21,Male,6,0,Medium,0,0,0.08506925466906023
O116722,C16718,P234585,Electronics,146.31,0.0,3,Credit Card,2023-12-18,2023-12-22,South,No,Not Returned,438.93,9.94,42.73,42,Female,4,0,Low,0,0,0.07709330771426387
O116725,C15590,P207231,Home,56.01,0.05,3,Credit Card,2024-03-15,2024-03-20,East,No,Not Returned,159.63,10.08,34.62,52,Female,5,0,Low,0,0,0.0791958221822581
O116726,C10092,P211214,Electronics,535.64,0.0,1,Debit Card,2024-06-10,2024-06-13,North,No,Not Returned,535.64,9.63,54.65,48,Male,3,0,Medium,0,0,0.07683091515460572
O116730,C10318,P201147,Electronics,554.61,0.0,2,Credit Card,2024-11-21,2024-11-26,East,No,Not Returned,1109.22,11.01,122.1,20,Female,5,0,Medium,0,0,0.08412904909285648
O116733,C15688,P207609,Electronics,139.62,0.0,4,Credit Card,2023-11-25,2023-12-02,South,No,Not Returned,558.48,9.2,57.82,53,Female,7,0,Low,0,0,0.07641626727936576
O116744,C13018,P220211,Sports,366.21,0.0,1,Debit Card,2023-10-16,2023-10-21,South,No,Not Returned,366.21,10.43,99.43,33,Male,5,0,Low,0,0,0.0794570621167325
O116745,C16398,P220669,Electronics,257.41,0.0,2,Credit Card,2024-05-04,2024-05-09,East,No,Not Returned,514.82,10.29,51.49,44,Male,5,0,Low,0,0,0.08280452371057305
O116747,C16875,P222065,Electronics,847.5,0.1,2,UPI,2025-03-21,2025-03-27,East,No,Not Returned,1525.5,11.14,171.92,18,Male,6,0,Medium,0,0,0.08382497865182281
